CO.ID,CO.Length,Image,Lab,Cruise,Date,Flight,Pilot,VO,Aircraft,Focal_Length,Sw,Iw,pix.dim,Baro_raw,Launch.Ht,Baro+Ht,Laser_Alt,Altitude,Altimeter,Lpix,object_position,Analyst
NC-190626,1.48,190626_C_F1_P083.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,108.7,1.215,109.915,118,109.915,barometer,80.257,Corner,Allison
NC-190626,1.48,190626_C_F1_P089.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,100.15,1.215,101.365,109,101.365,barometer,87.608,Corner,Allison
NC-190626,1.48,190626_C_F1_P095.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,89.85,1.215,91.065,98,91.065,barometer,96.24,Corner,Allison
NC-190626,1.48,190626_C_F1_P102.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,78.7,1.215,79.915,86,79.915,barometer,108.237,Corner,Allison
NC-190626,1.48,190626_C_F1_P109.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,70.3,1.215,71.515,77,71.515,barometer,122.708,Corner,Allison
NC-190626,1.48,190626_C_F1_P118.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,59.5,1.215,60.715,66,60.715,barometer,142.087,Corner,Allison
NC-190626,1.48,190626_C_F1_P124.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,47.5,1.215,48.715,53,48.715,barometer,180.763,Corner,Allison
NC-190626,1.48,190626_C_F1_P128.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,38.45,1.215,39.665,43,39.665,barometer,220.048,Corner,Allison
NC-190626,1.48,190626_C_F1_P133.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,23.95,1.215,25.165,28,25.165,barometer,343.952,Corner,Allison
NC-190626,1.48,190626_C_F1_P135.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,11.05,1.215,12.265,14,12.265,barometer,671.006,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC01951.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,10.24,2.17,12.41,11.16,12.41,barometer,1683.436,Center,Allison
NC-190626,1.48,190626_A_F1_DSC01965.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,9.98,2.17,12.15,11.54,12.15,barometer,1699.581,Center,Allison
NC-190626,1.48,190626_A_F1_DSC01971.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,20.06,2.17,22.23,21.92,22.23,barometer,862.361,Center,Allison
NC-190626,1.48,190626_A_F1_DSC01989.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,30.09,2.17,32.26,32.485,32.26,barometer,579.396,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02004.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,40.89,2.17,43.06,43.02,43.06,barometer,437.662,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02017.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,50.16,2.17,52.33,52.69,52.33,barometer,357.786,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02021.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,59.13,2.17,61.3,63.76,61.3,barometer,292.375,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02036.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,70.11,2.17,72.28,73.79,72.28,barometer,251,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02041.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,80.33,2.17,82.5,,82.5,barometer,218.932,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02049.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,90,2.17,92.17,,92.17,barometer,193.742,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02060.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,100.88,2.17,103.05,,103.05,barometer,174.68,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02077.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,109.85,2.17,112.02,,112.02,barometer,175.013,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02082.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,119.61,2.17,121.78,,121.78,barometer,147.35,Center,Allison
NC-190626,1.48,190626_A_F1_DSC02094.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,118.91,2.17,121.08,,121.08,barometer,147.632,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02106.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,110.3,2.17,112.47,,112.47,barometer,160.135,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02113.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,100.24,2.17,102.41,,102.41,barometer,175.04,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02119.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,89.81,2.17,91.98,,91.98,barometer,196.487,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02130.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,80.12,2.17,82.29,84,82.29,barometer,222.65,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02148.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,70.21,2.17,72.38,73.325,72.38,barometer,252.797,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02157.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,60,2.17,62.17,62.66,62.17,barometer,298.068,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02164.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,50.01,2.17,52.18,52.055,52.18,barometer,358.209,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02171.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,39.91,2.17,42.08,41,42.08,barometer,456.17,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02183.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,30.61,2.17,32.78,31.1,32.78,barometer,602.847,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02196.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,20.02,2.17,22.19,19.69,22.19,barometer,948.783,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC02206.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,11.24,2.17,13.41,9.68,13.41,barometer,1950.842,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02227.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,10.12,2.17,12.29,13.66,12.29,barometer,956.832,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02246.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,20.07,2.17,22.24,24.45,22.24,barometer,536.153,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02255.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,30.2,2.17,32.37,35.03,32.37,barometer,375.199,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02263.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,39.9,2.17,42.07,45.1,42.07,barometer,285.144,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02275.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,50.35,2.17,52.52,,52.52,barometer,230.272,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02284.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,60.16,2.17,62.33,67.08,62.33,barometer,194.937,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02292.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,70.03,2.17,72.2,,72.2,barometer,167.555,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02307.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,80.4,2.17,82.57,,82.57,barometer,148.03,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02315.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,90.43,2.17,92.6,,92.6,barometer,132.251,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02320.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,100.36,2.17,102.53,,102.53,barometer,118.738,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02336.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,110.2,2.17,112.37,,112.37,barometer,107.384,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02342.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,119.62,2.17,121.79,,121.79,barometer,99.076,Center,Allison
NC-190626,1.48,190626_A_F2_DSC02357.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,119.51,2.17,121.68,,121.68,barometer,99.22,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02372.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,110.26,2.17,112.43,,112.43,barometer,108.122,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02379.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,100.47,2.17,102.64,,102.64,barometer,118.58,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02387.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,90.36,2.17,92.53,,92.53,barometer,132.912,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02396.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,80.16,2.17,82.33,,82.33,barometer,149.013,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02408.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,70.1,2.17,72.27,,72.27,barometer,170.185,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02427.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,60.56,2.17,62.73,,62.73,barometer,197.032,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02438.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,49.32,2.17,51.49,,51.49,barometer,237.479,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02450.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,40.04,2.17,42.21,44.44,42.21,barometer,293.159,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02457.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,29.96,2.17,32.13,34.18,32.13,barometer,380.636,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02461.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,19.89,2.17,22.06,23.37,22.06,barometer,555.732,Corner,Allison
NC-190626,1.48,190626_A_F2_DSC02476.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,10.3,2.17,12.47,13.37,12.47,barometer,994.093,Corner,Allison
NC-190626,1.48,190626_A_F1_DSC01951.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,10.24,2.17,12.41,11.16,12.41,barometer,1691.079,Center,KCB
NC-190626,1.48,190626_A_F1_DSC01965.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,9.98,2.17,12.15,11.54,12.15,barometer,1709.954,Center,KCB
NC-190626,1.48,190626_A_F1_DSC01971.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,20.06,2.17,22.23,21.92,22.23,barometer,867.587,Center,KCB
NC-190626,1.48,190626_A_F1_DSC01989.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,30.09,2.17,32.26,32.485,32.26,barometer,585.006,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02004.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,40.89,2.17,43.06,43.02,43.06,barometer,438.115,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02017.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,50.16,2.17,52.33,52.69,52.33,barometer,357.85,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02021.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,59.13,2.17,61.3,63.76,61.3,barometer,294.215,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02036.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,70.11,2.17,72.28,73.79,72.28,barometer,254.207,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02041.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,80.33,2.17,82.5,,82.5,barometer,220.781,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02049.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,90,2.17,92.17,,92.17,barometer,197.358,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02060.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,100.88,2.17,103.05,,103.05,barometer,176.018,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02077.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,109.85,2.17,112.02,,112.02,barometer,161.591,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02082.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,119.61,2.17,121.78,,121.78,barometer,148.537,Center,KCB
NC-190626,1.48,190626_A_F1_DSC02094.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,118.91,2.17,121.08,,121.08,barometer,149.484,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02106.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,110.3,2.17,112.47,,112.47,barometer,161.54,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02113.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,100.24,2.17,102.41,,102.41,barometer,177.088,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02119.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,89.81,2.17,91.98,,91.98,barometer,199.239,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02130.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,80.12,2.17,82.29,84,82.29,barometer,223.534,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02148.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,70.21,2.17,72.38,73.325,72.38,barometer,256.031,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02157.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,60,2.17,62.17,62.66,62.17,barometer,300.762,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02164.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,50.01,2.17,52.18,52.055,52.18,barometer,361.454,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02171.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,39.91,2.17,42.08,41,42.08,barometer,456.987,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02183.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,30.61,2.17,32.78,31.1,32.78,barometer,607.481,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02196.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,20.02,2.17,22.19,19.69,22.19,barometer,951.256,Corner,KCB
NC-190626,1.48,190626_A_F1_DSC02206.JPG,MaRRS,APE,190626,Alta_F1,J.Dale,KCB,Alta,50,23.5,6000,0.00391667,11.24,2.17,13.41,9.68,13.41,barometer,1956.77,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02227.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,10.12,2.17,12.29,13.66,12.29,barometer,963.076,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02246.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,20.07,2.17,22.24,24.45,22.24,barometer,538.544,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02255.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,30.2,2.17,32.37,35.03,32.37,barometer,379.305,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02263.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,39.9,2.17,42.07,45.1,42.07,barometer,291.299,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02275.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,50.35,2.17,52.52,,52.52,barometer,232.768,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02284.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,60.16,2.17,62.33,67.08,62.33,barometer,196.748,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02292.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,70.03,2.17,72.2,,72.2,barometer,169.47,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02307.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,80.4,2.17,82.57,,82.57,barometer,148.959,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02315.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,90.43,2.17,92.6,,92.6,barometer,131.959,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02320.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,100.36,2.17,102.53,,102.53,barometer,118.932,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02336.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,110.2,2.17,112.37,,112.37,barometer,109.242,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02342.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,119.62,2.17,121.79,,121.79,barometer,100.508,Center,KCB
NC-190626,1.48,190626_A_F2_DSC02357.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,119.51,2.17,121.68,,121.68,barometer,100.231,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02372.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,110.26,2.17,112.43,,112.43,barometer,108.582,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02379.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,100.47,2.17,102.64,,102.64,barometer,119.434,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02387.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,90.36,2.17,92.53,,92.53,barometer,133.87,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02396.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,80.16,2.17,82.33,,82.33,barometer,150.389,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02408.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,70.1,2.17,72.27,,72.27,barometer,172.736,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02427.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,60.56,2.17,62.73,,62.73,barometer,197.26,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02438.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,49.32,2.17,51.49,,51.49,barometer,240.425,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02450.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,40.04,2.17,42.21,44.44,42.21,barometer,295.74,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02457.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,29.96,2.17,32.13,34.18,32.13,barometer,380.925,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02461.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,19.89,2.17,22.06,23.37,22.06,barometer,556.919,Corner,KCB
NC-190626,1.48,190626_A_F2_DSC02476.JPG,MaRRS,APE,190626,Alta_F2,J.Dale,KCB,Alta,35,23.5,6000,0.00391667,10.3,2.17,12.47,13.37,12.47,barometer,994.886,Corner,KCB
NC-190626,1.48,10-190626_L_F1_DSC03804.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,9.35,1.24,10.59,11.48,10.59,barometer,1208.349,Center,KCB
NC-190626,1.48,10.1-190626_L_F1_DSC03812.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,10.5,1.24,11.74,11.92,11.74,barometer,1084.752,Center,KCB
NC-190626,1.48,20-190626_L_F1_DSC03823.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,20.3,1.24,21.54,21.94,21.54,barometer,600.063,Center,KCB
NC-190626,1.48,30-190626_L_F1_DSC03834.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,30.7,1.24,31.94,32.5,31.94,barometer,399.617,Center,KCB
NC-190626,1.48,40-190626_L_F1_DSC03842.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,40.75,1.24,41.99,43.49,41.99,barometer,300.863,Center,KCB
NC-190626,1.48,50-190626_L_F1_DSC03852.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,50.75,1.24,51.99,53.69,51.99,barometer,243.49,Center,KCB
NC-190626,1.48,60-190626_L_F1_DSC03866.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,60.55,1.24,61.79,63.75,61.79,barometer,205.47,Center,KCB
NC-190626,1.48,70-190626_L_F1_DSC03875.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,71.05,1.24,72.29,75.38,72.29,barometer,174.089,Center,KCB
NC-190626,1.48,80-190626_L_F1_DSC03887.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,80.05,1.24,81.29,84.79,81.29,barometer,154.688,Center,KCB
NC-190626,1.48,90-190626_L_F1_DSC03896.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,91.05,1.24,92.29,95.99,92.29,barometer,136.597,Center,KCB
NC-190626,1.48,100-190626_L_F1_DSC03904.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,101,1.24,102.24,106.18,102.24,barometer,123.293,Center,KCB
NC-190626,1.48,110-190626_L_F1_DSC03915.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,110.85,1.24,112.09,116.89,112.09,barometer,111.787,Center,KCB
NC-190626,1.48,120-190626_L_F1_DSC03918.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,120.15,1.24,121.39,,121.39,barometer,103.257,Center,KCB
NC-190626,1.48,120-190626_L_F1_DSC03925.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,120.2,1.24,121.44,,121.44,barometer,103.727,Corner,KCB
NC-190626,1.48,110-190626_L_F1_DSC03936.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,109.3,1.24,110.54,115.45,110.54,barometer,112.836,Corner,KCB
NC-190626,1.48,100-190626_L_F1_DSC03946.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,100.9,1.24,102.14,106.71,102.14,barometer,122.625,Corner,KCB
NC-190626,1.48,90-190626_L_F1_DSC03953.JPG,MaRRS,APE,190626,LemHex-F1,KCB,J.Dale,LemHex,35,23.5,6000,0.00391667,90.8,1.24,92.04,96.54,92.04,barometer,136.689,Corner,KCB
